Date,Power [kWh],Power-1 [kWh],Hour,Temperature [C],Holiday
2019-04-01 19:00:00,164.569,194.461,19,13.553333333333336,0
2019-04-01 20:00:00,143.198,164.569,20,13.201666666666666,0
2019-04-01 21:00:00,120.746,143.198,21,12.993333333333332,0
2019-04-01 22:00:00,104.899,120.746,22,12.835833333333332,0
2019-04-01 23:00:00,106.341,104.899,23,12.781666666666666,0
2019-04-02 00:00:00,110.461,106.341,0,12.274166666666666,0
2019-04-02 01:00:00,104.842,110.461,1,12.254166666666668,0
2019-04-02 02:00:00,104.34,104.842,2,12.233333333333334,0
2019-04-02 03:00:00,101.077,104.34,3,11.561666666666667,0
2019-04-02 04:00:00,100.1,101.077,4,11.239166666666668,0
2019-04-02 05:00:00,101.664,100.1,5,11.323333333333332,0
2019-04-02 06:00:00,104.773,101.664,6,11.258333333333333,0
2019-04-02 07:00:00,155.032,104.773,7,12.106666666666667,0
2019-04-02 08:00:00,200.759,155.032,8,12.276666666666666,0
2019-04-02 09:00:00,255.036,200.759,9,13.699166666666663,0
2019-04-02 10:00:00,284.629,255.036,10,15.138333333333334,0
2019-04-02 11:00:00,343.21,284.629,11,16.274166666666666,0
2019-04-02 12:00:00,300.932,343.21,12,17.532500000000002,0
2019-04-02 13:00:00,311.688,300.932,13,18.08,0
2019-04-02 14:00:00,296.045,311.688,14,18.614166666666662,0
2019-04-02 15:00:00,299.656,296.045,15,18.765833333333333,0
2019-04-02 16:00:00,273.968,299.656,16,17.326666666666664,0
2019-04-02 17:00:00,262.139,273.968,17,16.19333333333333,0
2019-04-02 18:00:00,222.169,262.139,18,14.415833333333332,0
2019-04-02 19:00:00,169.127,222.169,19,13.053333333333336,0
2019-04-02 20:00:00,138.391,169.127,20,12.37,0
2019-04-02 21:00:00,122.659,138.391,21,12.1375,0
2019-04-02 22:00:00,110.492,122.659,22,11.814166666666669,0
2019-04-02 23:00:00,109.645,110.492,23,11.46,0
2019-04-03 00:00:00,101.632,109.645,0,11.098333333333334,0
2019-04-03 01:00:00,101.146,101.632,1,10.751666666666669,0
2019-04-03 02:00:00,105.991,101.146,2,10.424166666666666,0
2019-04-03 03:00:00,100.532,105.991,3,10.249166666666666,0
2019-04-03 04:00:00,99.233,100.532,4,10.020833333333334,0
2019-04-03 05:00:00,103.615,99.233,5,9.839166666666667,0
2019-04-03 06:00:00,105.78,103.615,6,9.784166666666666,0
2019-04-03 07:00:00,153.257,105.78,7,10.501666666666669,0
2019-04-03 08:00:00,186.559,153.257,8,11.459166666666668,0
2019-04-03 09:00:00,208.93,186.559,9,11.900833333333331,0
2019-04-03 10:00:00,219.934,208.93,10,11.626666666666669,0
2019-04-03 11:00:00,347.518,219.934,11,12.453333333333331,0
2019-04-03 12:00:00,261.898,347.518,12,11.836666666666666,0
2019-04-03 13:00:00,259.206,261.898,13,12.923333333333334,0
2019-04-03 14:00:00,261.293,259.206,14,12.709166666666668,0
2019-04-03 15:00:00,259.958,261.293,15,12.845833333333331,0
2019-04-03 16:00:00,229.554,259.958,16,12.675833333333337,0
2019-04-03 17:00:00,221.007,229.554,17,12.2625,0
2019-04-03 18:00:00,192.983,221.007,18,11.1325,0
2019-04-03 19:00:00,159.758,192.983,19,10.589166666666666,0
2019-04-03 20:00:00,132.591,159.758,20,10.355,0
2019-04-03 21:00:00,114.826,132.591,21,9.984166666666669,0
2019-04-03 22:00:00,115.333,114.826,22,9.67,0
2019-04-03 23:00:00,111.901,115.333,23,9.551666666666668,0
2019-04-04 00:00:00,109.242,111.901,0,9.280833333333334,0
2019-04-04 01:00:00,111.723,109.242,1,9.071666666666667,0
2019-04-04 02:00:00,106.924,111.723,2,8.7675,0
2019-04-04 03:00:00,110.352,106.924,3,8.4425,0
2019-04-04 04:00:00,108.884,110.352,4,8.2525,0
2019-04-04 05:00:00,110.285,108.884,5,8.1425,0
2019-04-04 06:00:00,123.629,110.285,6,8.1525,0
2019-04-04 07:00:00,155.066,123.629,7,9.3525,0
2019-04-04 08:00:00,201.0,155.066,8,10.431666666666668,0
2019-04-04 09:00:00,230.929,201.0,9,11.305,0
2019-04-04 10:00:00,353.502,230.929,10,12.384166666666667,0
2019-04-04 11:00:00,320.032,353.502,11,12.556666666666668,0
2019-04-04 12:00:00,309.491,320.032,12,13.559166666666668,0
2019-04-04 13:00:00,295.47,309.491,13,13.22,0
2019-04-04 14:00:00,318.324,295.47,14,12.7325,0
2019-04-04 15:00:00,327.601,318.324,15,12.369166666666668,0
2019-04-04 16:00:00,323.687,327.601,16,11.923333333333334,0
2019-04-04 17:00:00,291.715,323.687,17,10.599166666666669,0
2019-04-04 18:00:00,266.735,291.715,18,10.261666666666668,0
2019-04-04 19:00:00,202.132,266.735,19,10.576666666666666,0
2019-04-04 20:00:00,153.136,202.132,20,10.456666666666663,0
2019-04-04 21:00:00,136.868,153.136,21,10.639166666666666,0
2019-04-04 22:00:00,109.315,136.868,22,10.695833333333333,0
2019-04-04 23:00:00,109.909,109.315,23,10.545,0
2019-04-05 00:00:00,104.543,109.909,0,10.136666666666668,0
2019-04-05 01:00:00,109.787,104.543,1,9.324166666666668,0
2019-04-05 02:00:00,105.345,109.787,2,9.0475,0
2019-04-05 03:00:00,106.443,105.345,3,8.029166666666667,0
2019-04-05 04:00:00,102.596,106.443,4,6.9117500000000005,0
2019-04-05 05:00:00,105.146,102.596,5,6.719416666666667,0
2019-04-05 06:00:00,104.297,105.146,6,7.1072500000000005,0
2019-04-05 07:00:00,102.056,104.297,7,8.278333333333334,0
2019-04-05 08:00:00,119.561,102.056,8,9.103333333333332,0
2019-04-05 09:00:00,125.965,119.561,9,10.163333333333332,0
2019-04-05 10:00:00,180.895,125.965,10,10.605833333333331,0
2019-04-05 11:00:00,247.525,180.895,11,10.501666666666669,0
2019-04-05 12:00:00,176.0,247.525,12,10.1125,0
2019-04-05 13:00:00,175.374,176.0,13,10.018333333333333,0
2019-04-05 14:00:00,134.734,175.374,14,11.139166666666666,0
2019-04-05 15:00:00,128.61,134.734,15,11.603333333333332,0
2019-04-05 16:00:00,126.259,128.61,16,11.598333333333334,0
2019-04-05 17:00:00,125.025,126.259,17,11.158333333333331,0
2019-04-05 18:00:00,129.585,125.025,18,11.151666666666666,0
2019-04-05 19:00:00,119.56,129.585,19,10.578333333333331,0
2019-04-05 20:00:00,123.517,119.56,20,10.820833333333333,0
2019-04-05 21:00:00,121.283,123.517,21,10.758333333333333,0
2019-04-05 22:00:00,104.405,121.283,22,9.506666666666666,0
2019-04-05 23:00:00,109.678,104.405,23,9.8425,0
2019-04-06 00:00:00,112.094,109.678,0,9.73,0
2019-04-06 01:00:00,109.035,112.094,1,9.319166666666666,0
2019-04-06 02:00:00,109.434,109.035,2,9.310833333333331,0
2019-04-06 03:00:00,106.923,109.434,3,9.395,0
2019-04-06 04:00:00,107.694,106.923,4,9.4225,0
2019-04-06 05:00:00,108.158,107.694,5,9.1125,0
2019-04-06 06:00:00,116.434,108.158,6,9.179166666666667,0
2019-04-06 07:00:00,389.865,116.434,7,9.115833333333333,0
2019-04-06 08:00:00,388.39,389.865,8,9.723333333333334,0
2019-04-06 09:00:00,493.515,388.39,9,11.444166666666666,0
2019-04-06 10:00:00,454.848,493.515,10,12.406666666666666,0
2019-04-06 11:00:00,521.537,454.848,11,11.736666666666666,0
2019-04-06 12:00:00,391.138,521.537,12,12.74,0
2019-04-06 13:00:00,425.496,391.138,13,13.466666666666669,0
2019-04-06 14:00:00,407.986,425.496,14,12.721666666666666,0
2019-04-06 15:00:00,467.314,407.986,15,13.485,0
2019-04-06 16:00:00,491.537,467.314,16,12.597499999999998,0
2019-04-06 17:00:00,391.571,491.537,17,11.8575,0
2019-04-06 18:00:00,394.343,391.571,18,11.760833333333332,0
2019-04-06 19:00:00,221.893,394.343,19,11.715000000000002,0
2019-04-06 20:00:00,155.465,221.893,20,11.3625,0
2019-04-06 21:00:00,125.829,155.465,21,11.2475,0
2019-04-06 22:00:00,113.467,125.829,22,11.314166666666669,0
2019-04-06 23:00:00,112.673,113.467,23,11.49,0
2019-04-07 00:00:00,109.802,112.673,0,11.476666666666668,1
2019-04-07 01:00:00,103.788,109.802,1,11.175,1
2019-04-07 02:00:00,106.289,103.788,2,11.17,1
2019-04-07 03:00:00,104.064,106.289,3,11.416666666666666,1
2019-04-07 04:00:00,105.848,104.064,4,11.675,1
2019-04-07 05:00:00,103.738,105.848,5,11.440833333333332,1
2019-04-07 06:00:00,109.061,103.738,6,10.385,1
2019-04-07 07:00:00,369.591,109.061,7,9.860833333333334,1
2019-04-07 08:00:00,269.158,369.591,8,10.51,1
2019-04-07 09:00:00,363.995,269.158,9,11.033333333333331,1
2019-04-07 10:00:00,363.603,363.995,10,11.986666666666666,1
2019-04-07 11:00:00,393.99,363.603,11,12.95,1
2019-04-07 12:00:00,400.79,393.99,12,13.7375,1
2019-04-07 13:00:00,375.358,400.79,13,14.885833333333332,1
2019-04-07 14:00:00,395.562,375.358,14,15.141666666666666,1
2019-04-07 15:00:00,411.692,395.562,15,14.568333333333332,1
2019-04-07 16:00:00,410.155,411.692,16,14.456666666666663,1
2019-04-07 17:00:00,399.2,410.155,17,14.277500000000002,1
2019-04-07 18:00:00,306.226,399.2,18,13.914166666666668,1
2019-04-07 19:00:00,217.499,306.226,19,13.73,1
2019-04-07 20:00:00,171.385,217.499,20,13.6375,1
2019-04-07 21:00:00,129.203,171.385,21,13.294166666666667,1
2019-04-07 22:00:00,116.742,129.203,22,12.640833333333331,1
2019-04-07 23:00:00,117.979,116.742,23,12.215833333333334,1
2019-04-08 00:00:00,85.782,117.979,0,12.3,0
2019-04-08 01:00:00,84.517,85.782,1,11.8025,0
2019-04-08 02:00:00,83.923,84.517,2,11.645833333333334,0
2019-04-08 03:00:00,85.817,83.923,3,11.831666666666663,0
2019-04-08 04:00:00,84.813,85.817,4,11.618333333333334,0
2019-04-08 05:00:00,87.297,84.813,5,11.3125,0
2019-04-08 06:00:00,84.077,87.297,6,11.140833333333331,0
2019-04-08 07:00:00,83.341,84.077,7,12.31,0
2019-04-08 08:00:00,84.414,83.341,8,13.138333333333334,0
2019-04-08 09:00:00,85.825,84.414,9,13.648333333333332,0
2019-04-08 10:00:00,84.778,85.825,10,14.231666666666667,0
2019-04-08 11:00:00,85.683,84.778,11,14.7075,0
2019-04-08 12:00:00,88.052,85.683,12,13.684166666666668,0
2019-04-08 13:00:00,84.602,88.052,13,13.430833333333332,0
2019-04-08 14:00:00,85.932,84.602,14,14.783333333333331,0
2019-04-08 15:00:00,88.565,85.932,15,14.474166666666669,0
2019-04-08 16:00:00,85.43,88.565,16,12.05,0
2019-04-08 17:00:00,84.859,85.43,17,13.168333333333337,0
2019-04-08 18:00:00,86.388,84.859,18,12.945833333333333,0
2019-04-08 19:00:00,84.56,86.388,19,12.706666666666663,0
2019-04-08 20:00:00,84.649,84.56,20,12.303333333333336,0
2019-04-08 21:00:00,84.456,84.649,21,12.115,0
2019-04-08 22:00:00,86.396,84.456,22,12.065,0
2019-04-08 23:00:00,85.724,86.396,23,12.03,0
2019-04-09 00:00:00,103.895,85.724,0,11.72,1
2019-04-09 01:00:00,107.839,103.895,1,11.69,1
2019-04-09 02:00:00,102.308,107.839,2,11.546666666666669,1
2019-04-09 03:00:00,104.297,102.308,3,11.478333333333332,1
2019-04-09 04:00:00,104.826,104.297,4,11.461666666666666,1
2019-04-09 05:00:00,107.912,104.826,5,11.368333333333334,1
2019-04-09 06:00:00,112.988,107.912,6,11.653333333333334,1
2019-04-09 07:00:00,408.825,112.988,7,12.310833333333331,1
2019-04-09 08:00:00,434.133,408.825,8,12.9625,1
2019-04-09 09:00:00,453.338,434.133,9,12.928333333333336,1
2019-04-09 10:00:00,502.485,453.338,10,12.696666666666667,1
2019-04-09 11:00:00,513.613,502.485,11,13.8375,1
2019-04-09 12:00:00,504.202,513.613,12,13.970833333333331,1
2019-04-09 13:00:00,389.923,504.202,13,14.276666666666666,1
2019-04-09 14:00:00,389.436,389.923,14,14.413333333333334,1
2019-04-09 15:00:00,409.247,389.436,15,13.840000000000002,1
2019-04-09 16:00:00,407.798,409.247,16,13.83,1
2019-04-09 17:00:00,376.307,407.798,17,13.32,1
2019-04-09 18:00:00,357.604,376.307,18,12.861666666666666,1
2019-04-09 19:00:00,185.223,357.604,19,12.4225,1
2019-04-09 20:00:00,140.308,185.223,20,12.224166666666669,1
2019-04-09 21:00:00,105.9,140.308,21,11.944166666666668,1
2019-04-09 22:00:00,108.932,105.9,22,11.7075,1
2019-04-09 23:00:00,100.433,108.932,23,11.486666666666666,1
2019-04-10 00:00:00,104.987,100.433,0,11.404166666666669,0
2019-04-10 01:00:00,112.344,104.987,1,11.315,0
2019-04-10 02:00:00,102.71,112.344,2,11.384166666666667,0
2019-04-10 03:00:00,105.513,102.71,3,11.345833333333331,0
2019-04-10 04:00:00,101.484,105.513,4,11.2925,0
2019-04-10 05:00:00,100.656,101.484,5,11.311666666666667,0
2019-04-10 06:00:00,126.239,100.656,6,11.27,0
2019-04-10 07:00:00,414.18,126.239,7,12.014166666666666,0
2019-04-10 08:00:00,329.809,414.18,8,12.693333333333332,0
2019-04-10 09:00:00,415.671,329.809,9,13.278333333333334,0
2019-04-10 10:00:00,466.816,415.671,10,13.243333333333334,0
2019-04-10 11:00:00,458.681,466.816,11,13.3375,0
2019-04-10 12:00:00,462.177,458.681,12,13.763333333333334,0
2019-04-10 13:00:00,460.491,462.177,13,13.593333333333334,0
2019-04-10 14:00:00,489.958,460.491,14,14.0925,0
2019-04-10 15:00:00,490.471,489.958,15,14.353333333333332,0
2019-04-10 16:00:00,494.837,490.471,16,14.346666666666666,0
2019-04-10 17:00:00,457.152,494.837,17,13.970833333333331,0
2019-04-10 18:00:00,339.875,457.152,18,13.0475,0
2019-04-10 19:00:00,194.028,339.875,19,12.216666666666669,0
2019-04-10 20:00:00,133.293,194.028,20,11.910000000000002,0
2019-04-10 21:00:00,111.719,133.293,21,11.676666666666668,0
2019-04-10 22:00:00,108.775,111.719,22,11.448333333333332,0
2019-04-10 23:00:00,103.404,108.775,23,11.085833333333332,0
2019-04-11 00:00:00,104.016,103.404,0,10.768333333333333,0
2019-04-11 01:00:00,102.616,104.016,1,10.725,0
2019-04-11 02:00:00,101.925,102.616,2,10.563333333333333,0
2019-04-11 03:00:00,107.064,101.925,3,10.576666666666666,0
2019-04-11 04:00:00,102.971,107.064,4,10.416666666666666,0
2019-04-11 05:00:00,107.981,102.971,5,10.5175,0
2019-04-11 06:00:00,251.962,107.981,6,10.888333333333334,0
2019-04-11 07:00:00,256.894,251.962,7,11.755,0
2019-04-11 08:00:00,297.23,256.894,8,12.400833333333331,0
2019-04-11 09:00:00,333.512,297.23,9,13.245833333333332,0
2019-04-11 10:00:00,340.736,333.512,10,14.445833333333333,0
2019-04-11 11:00:00,369.718,340.736,11,15.615,0
2019-04-11 12:00:00,384.712,369.718,12,15.8725,0
2019-04-11 13:00:00,365.119,384.712,13,16.315833333333334,0
2019-04-11 14:00:00,364.071,365.119,14,15.755454545454546,0
2019-04-11 15:00:00,387.756,364.071,15,15.29,0
